E_employee,I_employee,I_asymptomatic_employee,I_symptomatic_employee,R_employee,X_employee,E_resident,I_resident,I_asymptomatic_resident,I_symptomatic_resident,R_resident,X_resident,screen_residents,screen_employees,N_diagnostic_tests,N_preventive_screening_tests,undetected_infections,predetected_infections,pending_test_infections,run,shifted_step
1,0,0,0.0,0,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,-2
1,0,0,0.0,0,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,-1
1,0,0,0.0,0,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,0
1,0,0,0.0,0,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,1
1,0,0,0.0,0,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,2
0,1,1,0.0,0,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,3
0,1,1,0.0,0,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,4
0,1,1,0.0,0,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,5
0,1,1,0.0,0,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,6
0,1,1,0.0,0,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,7
0,1,1,0.0,0,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,8
0,1,1,0.0,0,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,9
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,10
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,11
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,12
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,13
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,14
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,15
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,16
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,17
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,18
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,19
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,20
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,21
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,22
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,23
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,24
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,25
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,26
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,27
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,28
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,29
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,30
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,31
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,32
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,33
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,34
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,35
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,36
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,37
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,38
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,39
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,40
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,41
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,42
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,43
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,44
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,45
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,46
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,47
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,48
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,49
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,50
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,51
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,52
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,53
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,54
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,55
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,56
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,0,0,0,0,0,0,57
0,1,0,1.0,0,1,0,0,0,0.0,0,0,False,False,1,0,0,0,0,1,-2
0,1,0,1.0,0,1,0,0,0,0.0,0,0,False,False,1,0,0,0,0,1,-1
0,1,0,1.0,0,1,0,0,0,0.0,0,0,True,True,53,0,0,0,0,1,0
0,1,0,1.0,0,1,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,1
0,1,0,1.0,0,1,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,2
0,0,0,0.0,1,1,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,3
0,0,0,0.0,1,1,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,4
0,0,0,0.0,1,1,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,5
0,0,0,0.0,1,1,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,6
0,0,0,0.0,1,1,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,7
0,0,0,0.0,1,1,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,8
0,0,0,0.0,1,1,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,9
0,0,0,0.0,1,1,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,10
0,0,0,0.0,1,1,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,11
0,0,0,0.0,1,1,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,12
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,13
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,14
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,15
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,16
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,17
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,18
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,19
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,20
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,21
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,22
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,23
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,24
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,25
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,26
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,27
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,28
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,29
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,30
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,31
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,32
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,33
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,34
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,35
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,36
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,37
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,38
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,39
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,40
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,41
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,42
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,43
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,44
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,45
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,46
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,47
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,48
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,49
0,0,0,0.0,1,0,0,0,0,0.0,0,0,False,False,53,0,0,0,0,1,50
3,1,0,1.0,1,1,3,3,2,1.0,1,1,False,False,2,0,0,0,0,2,-2
4,1,0,1.0,1,1,4,3,2,1.0,1,1,False,False,2,0,0,0,0,2,-1
5,1,0,1.0,1,1,5,3,2,1.0,1,3,True,True,53,0,0,2,0,2,0
5,2,1,1.0,1,1,5,4,2,2.0,1,3,False,False,53,0,0,2,2,2,1
4,4,2,2.0,1,2,4,6,2,4.0,1,7,True,True,100,0,0,4,2,2,2
4,4,2,2.0,2,2,4,5,1,4.0,3,7,False,False,100,0,0,4,4,2,3
3,5,2,3.0,2,5,6,6,1,5.0,3,10,True,True,143,0,0,6,4,2,4
3,6,2,4.0,2,5,6,6,1,5.0,4,10,False,False,143,0,0,6,6,2,5
3,7,2,5.0,2,7,5,7,2,5.0,4,15,True,True,182,0,0,8,6,2,6
2,8,2,6.0,2,7,5,8,2,6.0,4,15,False,False,182,0,0,8,7,2,7
2,7,1,6.0,3,9,2,10,4,6.0,5,16,True,True,216,0,0,10,7,2,8
1,6,1,5.0,5,9,1,9,5,4.0,7,16,False,False,216,0,0,10,7,2,9
0,6,1,5.0,6,10,2,8,5,3.0,8,21,True,True,244,0,0,11,7,2,10
0,5,1,4.0,7,10,1,8,5,3.0,9,21,False,False,244,0,0,11,7,2,11
0,4,1,3.0,8,11,1,7,4,3.0,10,22,True,True,271,0,0,11,7,2,12
0,3,1,2.0,9,10,1,6,3,3.0,11,21,False,False,271,0,0,11,7,2,13
0,2,1,1.0,10,10,0,6,4,2.0,12,21,False,False,271,0,0,11,7,2,14
0,2,1,1.0,10,10,0,3,2,1.0,15,19,False,False,271,0,0,11,7,2,15
1,1,0,1.0,11,10,1,2,1,1.0,16,19,False,False,271,0,0,11,7,2,16
1,0,0,0.0,12,9,1,2,1,1.0,16,15,False,False,271,0,0,11,7,2,17
1,0,0,0.0,12,9,1,1,1,0.0,17,15,False,False,271,0,0,11,7,2,18
1,0,0,0.0,12,6,1,1,1,0.0,17,12,False,False,271,0,0,11,7,2,19
0,1,1,0.0,12,6,0,2,2,0.0,17,12,False,False,271,0,0,11,7,2,20
0,1,1,0.0,12,4,1,1,1,0.0,18,7,False,False,271,0,0,11,7,2,21
0,1,1,0.0,12,4,1,1,1,0.0,18,7,False,False,271,0,0,11,7,2,22
0,1,1,0.0,12,2,2,1,1,0.0,18,6,False,False,271,0,0,11,7,2,23
0,1,1,0.0,12,2,2,1,1,0.0,18,6,False,False,271,0,0,11,7,2,24
0,1,1,0.0,12,1,1,2,2,0.0,18,1,False,False,271,0,0,11,7,2,25
0,1,1,0.0,12,1,2,2,2,0.0,18,1,False,False,271,0,0,11,7,2,26
0,0,0,0.0,13,0,1,2,1,1.0,19,0,False,False,271,0,0,11,7,2,27
1,0,0,0.0,13,0,1,2,1,1.0,19,0,False,False,271,0,0,11,7,2,28
1,0,0,0.0,13,0,1,2,1,1.0,19,1,False,False,272,0,0,11,7,2,29
1,0,0,0.0,13,0,0,3,1,2.0,19,1,False,False,272,0,0,11,7,2,30
1,0,0,0.0,13,0,0,3,1,2.0,19,3,True,True,297,0,0,12,7,2,31
1,1,0,1.0,13,0,0,2,0,2.0,20,4,False,False,298,0,0,12,8,2,32
1,1,0,1.0,13,1,0,2,0,2.0,20,5,True,True,320,0,0,12,8,2,33
1,1,0,1.0,13,1,0,1,0,1.0,21,5,False,False,320,0,0,12,8,2,34
1,1,0,1.0,13,1,0,1,0,1.0,21,5,False,False,320,0,0,12,8,2,35
0,2,1,1.0,13,1,0,1,0,1.0,21,5,False,False,320,0,0,12,8,2,36
0,2,1,1.0,13,1,0,0,0,0.0,22,5,False,False,320,0,0,12,8,2,37
0,2,1,1.0,13,1,0,0,0,0.0,22,5,False,False,320,0,0,12,8,2,38
0,1,1,0.0,14,1,1,0,0,0.0,22,5,False,False,320,0,0,12,8,2,39
0,1,1,0.0,14,1,1,0,0,0.0,22,5,False,False,320,0,0,12,8,2,40
3,1,1,0.0,1,0,4,3,1,2.0,0,1,False,False,1,0,0,0,0,3,-2
4,1,1,0.0,1,0,5,3,1,2.0,0,1,False,False,1,0,0,0,0,3,-1
4,1,1,0.0,1,0,4,4,2,2.0,0,2,True,True,53,0,0,2,0,3,0
4,1,1,0.0,1,0,4,6,2,4.0,0,2,False,False,53,0,0,2,2,3,1
1,3,1,2.0,2,1,7,7,2,5.0,0,9,True,True,99,0,0,4,2,3,2
1,4,2,2.0,2,1,7,7,2,5.0,1,9,False,False,99,0,0,4,4,3,3
4,4,2,2.0,2,5,8,7,2,5.0,1,15,True,True,142,0,0,6,4,3,4
4,4,2,2.0,2,5,6,7,1,6.0,3,15,False,False,142,0,0,6,4,3,5
5,4,2,2.0,2,5,3,11,2,9.0,3,16,True,True,180,0,0,8,4,3,6
4,5,3,2.0,2,5,2,11,1,10.0,4,16,False,False,180,0,0,8,4,3,7
1,8,4,4.0,2,6,3,10,2,8.0,6,22,True,True,215,0,0,8,4,3,8
1,5,3,2.0,5,6,4,9,2,7.0,7,22,False,False,215,0,0,8,5,3,9
0,5,2,3.0,6,9,3,9,2,7.0,8,23,True,True,245,0,0,8,5,3,10
0,5,2,3.0,6,9,3,9,2,7.0,8,23,False,False,245,0,0,8,5,3,11
0,5,2,3.0,6,10,1,9,3,6.0,10,24,True,True,273,0,0,9,5,3,12
0,5,2,3.0,6,10,0,6,3,3.0,14,23,False,False,273,0,0,9,5,3,13
1,4,1,3.0,7,10,0,5,3,2.0,15,26,True,True,296,0,0,9,5,3,14
1,1,0,1.0,10,10,0,4,2,2.0,16,25,False,False,296,0,0,9,5,3,15
1,1,0,1.0,10,10,0,4,2,2.0,16,25,False,False,296,0,0,9,5,3,16
1,0,0,0.0,11,9,0,3,2,1.0,17,18,False,False,296,0,0,9,5,3,17
0,1,0,1.0,11,9,0,3,2,1.0,17,18,False,False,296,0,0,9,5,3,18
0,1,0,1.0,11,5,0,1,1,0.0,19,12,False,False,296,0,0,9,5,3,19
0,1,0,1.0,11,6,1,0,0,0.0,20,12,False,False,297,0,0,9,5,3,20
0,1,0,1.0,11,6,1,0,0,0.0,20,11,False,False,297,0,0,9,5,3,21
0,1,0,1.0,11,6,1,0,0,0.0,20,11,True,True,319,0,0,9,5,3,22
0,1,0,1.0,11,5,1,0,0,0.0,20,5,False,False,319,0,0,9,5,3,23
0,1,0,1.0,11,5,0,1,0,1.0,20,5,False,False,319,0,0,9,5,3,24
1,0,0,0.0,12,2,0,1,0,1.0,20,4,False,False,319,0,0,9,5,3,25
1,0,0,0.0,12,2,0,1,0,1.0,20,5,False,False,320,0,0,9,5,3,26
1,0,0,0.0,12,1,0,1,0,1.0,20,4,False,False,320,0,0,9,5,3,27
1,0,0,0.0,12,1,0,1,0,1.0,20,5,True,True,341,0,0,10,5,3,28
0,1,1,0.0,12,1,0,1,0,1.0,20,2,False,False,341,0,0,10,5,3,29
0,1,1,0.0,12,2,0,1,0,1.0,20,2,True,True,361,0,0,10,5,3,30
0,1,1,0.0,12,2,0,0,0,0.0,21,2,False,False,361,0,0,10,5,3,31
0,1,1,0.0,12,2,0,0,0,0.0,21,2,False,False,361,0,0,10,5,3,32
0,1,1,0.0,12,2,0,0,0,0.0,21,2,False,False,361,0,0,10,5,3,33
0,1,1,0.0,12,2,0,0,0,0.0,21,2,False,False,361,0,0,10,5,3,34
0,1,1,0.0,12,1,0,0,0,0.0,21,2,False,False,361,0,0,10,5,3,35
0,0,0,0.0,13,1,0,0,0,0.0,21,2,False,False,361,0,0,10,5,3,36
0,0,0,0.0,13,1,0,0,0,0.0,21,2,False,False,361,0,0,10,5,3,37
0,0,0,0.0,13,1,0,0,0,0.0,21,2,False,False,361,0,0,10,5,3,38
0,0,0,0.0,13,1,0,0,0,0.0,21,2,False,False,361,0,0,10,5,3,39
0,0,0,0.0,13,1,0,0,0,0.0,21,2,False,False,361,0,0,10,5,3,40
0,0,0,0.0,13,1,0,0,0,0.0,21,1,False,False,361,0,0,10,5,3,41
0,0,0,0.0,13,1,0,0,0,0.0,21,1,False,False,361,0,0,10,5,3,42
0,0,0,0.0,13,1,0,0,0,0.0,21,0,False,False,361,0,0,10,5,3,43
0,0,0,0.0,13,1,0,0,0,0.0,21,0,False,False,361,0,0,10,5,3,44
0,1,0,1.0,1,1,2,1,0,1.0,0,0,False,False,1,0,0,0,0,4,-2
0,1,0,1.0,1,1,2,1,0,1.0,0,1,False,False,2,0,0,0,0,4,-1
0,1,0,1.0,1,1,1,2,1,1.0,0,1,True,True,54,0,0,1,0,4,0
0,1,0,1.0,1,1,0,3,2,1.0,0,3,True,True,105,0,0,1,0,4,1
0,1,0,1.0,1,1,0,3,2,1.0,0,6,True,True,154,0,0,1,0,4,2
0,0,0,0.0,2,1,0,3,2,1.0,0,6,False,False,154,0,0,1,0,4,3
0,0,0,0.0,2,1,0,2,2,0.0,1,6,False,False,154,0,0,1,0,4,4
0,0,0,0.0,2,1,0,2,2,0.0,1,6,False,False,154,0,0,1,0,4,5
0,0,0,0.0,2,1,0,2,2,0.0,1,6,False,False,154,0,0,1,0,4,6
0,0,0,0.0,2,1,0,1,1,0.0,2,6,False,False,154,0,0,1,0,4,7
0,0,0,0.0,2,1,0,0,0,0.0,3,6,False,False,154,0,0,1,0,4,8
0,0,0,0.0,2,1,0,0,0,0.0,3,6,False,False,154,0,0,1,0,4,9
0,0,0,0.0,2,1,0,0,0,0.0,3,6,False,False,154,0,0,1,0,4,10
0,0,0,0.0,2,1,0,0,0,0.0,3,6,False,False,154,0,0,1,0,4,11
0,0,0,0.0,2,1,0,0,0,0.0,3,6,False,False,154,0,0,1,0,4,12
0,0,0,0.0,2,0,0,0,0,0.0,3,6,False,False,154,0,0,1,0,4,13
0,0,0,0.0,2,0,0,0,0,0.0,3,5,False,False,154,0,0,1,0,4,14
0,0,0,0.0,2,0,0,0,0,0.0,3,5,False,False,154,0,0,1,0,4,15
0,0,0,0.0,2,0,0,0,0,0.0,3,3,False,False,154,0,0,1,0,4,16
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,17
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,18
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,19
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,20
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,21
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,22
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,23
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,24
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,25
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,26
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,27
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,28
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,29
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,30
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,31
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,32
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,33
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,34
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,35
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,36
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,37
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,38
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,39
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,40
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,41
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,42
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,43
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,44
0,0,0,0.0,2,0,0,0,0,0.0,3,0,False,False,154,0,0,1,0,4,45
0,1,0,1.0,0,1,3,0,0,0.0,0,0,False,False,1,0,0,0,0,5,-2
0,1,0,1.0,0,1,3,0,0,0.0,0,0,False,False,1,0,0,0,0,5,-1
0,1,0,1.0,0,1,3,0,0,0.0,0,0,True,True,53,0,0,0,0,5,0
0,1,0,1.0,0,1,3,0,0,0.0,0,0,False,False,53,0,0,0,0,5,1
0,1,0,1.0,0,1,0,3,1,2.0,0,0,False,False,53,0,0,0,0,5,2
0,0,0,0.0,1,1,2,3,1,2.0,0,0,False,False,53,0,0,0,0,5,3
1,0,0,0.0,1,1,2,3,1,2.0,0,2,False,False,55,0,0,0,0,5,4
1,0,0,0.0,1,1,4,3,1,2.0,0,2,False,False,55,0,0,0,0,5,5
2,0,0,0.0,1,1,4,3,1,2.0,0,5,True,True,105,0,0,2,0,5,6
2,0,0,0.0,1,1,3,5,1,4.0,0,5,False,False,105,0,0,2,1,5,7
1,1,0,1.0,1,1,4,5,1,4.0,0,7,True,True,152,0,0,4,1,5,8
1,1,0,1.0,1,1,2,4,1,3.0,3,7,False,False,152,0,0,4,1,5,9
0,2,1,1.0,1,2,2,4,1,3.0,3,11,True,True,197,0,0,5,1,5,10
0,2,1,1.0,1,2,1,5,2,3.0,3,11,False,False,197,0,0,5,1,5,11
0,2,1,1.0,1,3,0,6,3,3.0,3,13,True,True,239,0,0,5,1,5,12
0,2,1,1.0,1,2,0,6,3,3.0,3,13,False,False,239,0,0,5,1,5,13
0,2,1,1.0,1,2,0,4,3,1.0,5,13,True,True,280,0,0,5,1,5,14
0,1,1,0.0,2,2,0,4,3,1.0,5,13,False,False,280,0,0,5,1,5,15
0,1,1,0.0,2,2,0,2,2,0.0,7,13,False,False,280,0,0,5,1,5,16
0,0,0,0.0,3,2,0,2,2,0.0,7,13,False,False,280,0,0,5,1,5,17
0,0,0,0.0,3,2,0,1,1,0.0,8,13,False,False,280,0,0,5,1,5,18
0,0,0,0.0,3,2,0,0,0,0.0,9,11,False,False,280,0,0,5,1,5,19
0,0,0,0.0,3,2,0,0,0,0.0,9,11,False,False,280,0,0,5,1,5,20
0,0,0,0.0,3,2,0,0,0,0.0,9,8,False,False,280,0,0,5,1,5,21
0,0,0,0.0,3,2,0,0,0,0.0,9,8,False,False,280,0,0,5,1,5,22
0,0,0,0.0,3,2,0,0,0,0.0,9,6,False,False,280,0,0,5,1,5,23
0,0,0,0.0,3,2,0,0,0,0.0,9,6,False,False,280,0,0,5,1,5,24
0,0,0,0.0,3,1,0,0,0,0.0,9,2,False,False,280,0,0,5,1,5,25
0,0,0,0.0,3,1,0,0,0,0.0,9,2,False,False,280,0,0,5,1,5,26
0,0,0,0.0,3,0,0,0,0,0.0,9,0,False,False,280,0,0,5,1,5,27
0,0,0,0.0,3,0,0,0,0,0.0,9,0,False,False,280,0,0,5,1,5,28
0,0,0,0.0,3,0,0,0,0,0.0,9,0,False,False,280,0,0,5,1,5,29
0,0,0,0.0,3,0,0,0,0,0.0,9,0,False,False,280,0,0,5,1,5,30
0,0,0,0.0,3,0,0,0,0,0.0,9,0,False,False,280,0,0,5,1,5,31
0,0,0,0.0,3,0,0,0,0,0.0,9,0,False,False,280,0,0,5,1,5,32
0,0,0,0.0,3,0,0,0,0,0.0,9,0,False,False,280,0,0,5,1,5,33
0,0,0,0.0,3,0,0,0,0,0.0,9,0,False,False,280,0,0,5,1,5,34
0,0,0,0.0,3,0,0,0,0,0.0,9,0,False,False,280,0,0,5,1,5,35
0,0,0,0.0,3,0,0,0,0,0.0,9,0,False,False,280,0,0,5,1,5,36
0,0,0,0.0,3,0,0,0,0,0.0,9,0,False,False,280,0,0,5,1,5,37
0,0,0,0.0,3,0,0,0,0,0.0,9,0,False,False,280,0,0,5,1,5,38
0,0,0,0.0,3,0,0,0,0,0.0,9,0,False,False,280,0,0,5,1,5,39
0,0,0,0.0,3,0,0,0,0,0.0,9,0,False,False,280,0,0,5,1,5,40
0,0,0,0.0,3,0,0,0,0,0.0,9,0,False,False,280,0,0,5,1,5,41
0,0,0,0.0,3,0,0,0,0,0.0,9,0,False,False,280,0,0,5,1,5,42
0,0,0,0.0,3,0,0,0,0,0.0,9,0,False,False,280,0,0,5,1,5,43
0,0,0,0.0,3,0,0,0,0,0.0,9,0,False,False,280,0,0,5,1,5,44
0,0,0,0.0,3,0,0,0,0,0.0,9,0,False,False,280,0,0,5,1,5,45
0,0,0,0.0,3,0,0,0,0,0.0,9,0,False,False,280,0,0,5,1,5,46
